K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,89.57796717024166,4.478898358512083
50,random,Random,78.80454012697099,3.9402270063485494
50,random,Random,43.95873639144626,2.1979368195723126
50,random,Random,15.924830962785176,0.7962415481392588
50,random,Random,79.7664889318211,3.9883244465910552
50,random,Random,61.54523676783098,3.0772618383915487
50,random,Random,38.487555057125675,1.9243777528562835
50,random,Random,27.548744947547892,1.3774372473773946
50,random,Random,52.92036042260371,2.6460180211301854
50,random,Random,78.03409696334637,3.9017048481673187
50,random,Random,84.6779515215583,4.233897576077915
50,random,Random,82.64056197876717,4.132028098938359
50,random,Random,71.89917926471954,3.5949589632359764
50,random,Random,109.22263581391448,5.461131790695724
50,random,Random,47.05233139571734,2.3526165697858668
50,random,Random,97.59210562496784,4.879605281248392
50,random,Random,54.039316537155955,2.7019658268577977
50,random,Random,93.48654785452946,4.674327392726473
50,random,Random,99.62081774943675,4.9810408874718375
